"ID"	"zeroh_baseMean"	"zeroh_log2FoldChange"	"zeroh_lfcSE"	"zeroh_stat"	"zeroh_pvalue"	"zeroh_padj"	"zeroh_X1"	"zeroh_X2"	"zeroh_X3"	"zeroh_X4"	"zeroh_X5"	"zeroh_X6"	"zeroh_X7"	"zeroh_X8"	"zeroh_Name"	"zeroh_portal_ID"	"zeroh_product_name"	"zeroh_proteinID"	"zeroh_transcriptID"	"twofourh_baseMean"	"twofourh_log2FoldChange"	"twofourh_lfcSE"	"twofourh_stat"	"twofourh_pvalue"	"twofourh_padj"	"seventwoh_baseMean"	"seventwoh_log2FoldChange"	"seventwoh_lfcSE"	"seventwoh_stat"	"seventwoh_pvalue"	"seventwoh_padj"
"gene_1115"	58.0740318491635	0.0538189766252608	0.115325985935998	0.466668255107122	0.640737245167616	0.955798917689732	"scaffold_1"	"prediction"	"gene"	3159254	3161641	"0"	"+"	"."	"Name=jgi.p|Sepmu1|57583"	"portal_id=Sepmu1"	"Ribosomal protein S7e"	"57583"	"57667"	58.0740318491635	-0.0257150155099943	0.111215222581597	-0.23121848711967	0.81714506846028	0.999727190789638	58.0740318491635	0.0631595426098139	0.11324066498729	0.557746129598436	0.577017753014707	0.999908174269159
"gene_1116"	9.21506521505039	-0.243586711524114	0.132734686355755	-1.8351398433357	0.0664849717113022	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3159254	3161641	"0"	"-"	"."	"Name=jgi.p|Sepmu1|122702"	"portal_id=Sepmu1"	"S-adenosyl-L-methionine-dependent methyltransferase"	"122702"	"122786"	9.21506521505039	-0.0289064434650707	0.1369684100984	-0.211044601045627	0.832852468454109	0.999727190789638	9.21506521505039	0.323758282443455	0.147336193743057	2.19741174397422	0.0279910532951022	0.999908174269159
"gene_1117"	6.3749311510621	0.252447546750317	0.18361118171059	1.37490290296278	0.169161549175596	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3161863	3163299	"0"	"+"	"."	"Name=jgi.p|Sepmu1|130080"	"portal_id=Sepmu1"	"DUF1295-domain containing protein"	"130080"	"130164"	6.3749311510621	0.154427253795472	0.155971696854252	0.990097927444984	0.322126256296591	0.999727190789638	6.3749311510621	-0.123728333205908	0.165987972759975	-0.745405411901885	0.456026673209668	0.999908174269159
"gene_1118"	21.9836061436164	-0.0429815243850683	0.146799739510664	-0.292790195189318	0.769682523112556	0.971788552090215	"scaffold_1"	"prediction"	"gene"	3163996	3166477	"0"	"+"	"."	"Name=jgi.p|Sepmu1|146365"	"portal_id=Sepmu1"	"RNI-like protein"	"146365"	"146449"	21.9836061436164	-0.0235578037401632	0.143787630810312	-0.163837484541637	0.869859081980296	0.999727190789638	21.9836061436164	0.0669569801689361	0.148398510591169	0.451197117155707	0.651847487216797	0.999908174269159
"gene_1119"	30.6422354101836	-0.0536684432103284	0.0857651889571192	-0.625760216504175	0.531472229891651	0.939447784559862	"scaffold_1"	"prediction"	"gene"	3166713	3170500	"0"	"+"	"."	"Name=jgi.p|Sepmu1|146366"	"portal_id=Sepmu1"	"expressed protein"	"146366"	"146450"	30.6422354101836	-0.0497549255615184	0.086073108221319	-0.578054244696078	0.563227496974811	0.999727190789638	30.6422354101836	-0.16056399700943	0.0939388165829188	-1.70924015066447	0.0874064743815412	0.999908174269159
"gene_112"	1.16368856702422	0.223918057895392	0.400489877751972	0.559110405367266	0.576086373791209	0.948849520636125	"scaffold_1"	"prediction"	"gene"	409371	409910	"0"	"+"	"."	"Name=jgi.p|Sepmu1|103705"	"portal_id=Sepmu1"	"Predicted_Effector"	"103705"	"103789"	1.16368856702422	0.0369066139451024	0.363055377125988	0.10165560482057	0.919030041743824	0.999727190789638	1.16368856702422	-0.125792498593767	0.345895709732987	-0.363671751496633	0.716103140028688	0.999908174269159
"gene_1120"	58.5445404036918	0.0123893517965762	0.0802377231718551	0.154408067761848	0.877287992793597	0.989234801624657	"scaffold_1"	"prediction"	"gene"	3171014	3174941	"0"	"+"	"."	"Name=jgi.p|Sepmu1|77439"	"portal_id=Sepmu1"	"Pkinase-domain containing protein"	"77439"	"77523"	58.5445404036918	-0.0344292568952847	0.0774279354394885	-0.444661951786017	0.656564069491377	0.999727190789638	58.5445404036918	0.0051550785073833	0.0807064747671428	0.0638744106003505	0.949070228042436	0.999908174269159
"gene_1121"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3176274	3177591	"0"	"-"	"."	"Name=jgi.p|Sepmu1|146369"	"portal_id=Sepmu1"	"expressed protein"	"146369"	"146453"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_1122"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3176274	3177591	"0"	"-"	"."	"Name=jgi.p|Sepmu1|122707"	"portal_id=Sepmu1"	"hypothetical protein"	"122707"	"122791"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_1123"	53.579251263926	-0.000166337435069058	0.0916202513707609	-0.00181550948158763	0.998551433810414	0.999801581031413	"scaffold_1"	"prediction"	"gene"	3177699	3181141	"0"	"-"	"."	"Name=jgi.p|Sepmu1|146370"	"portal_id=Sepmu1"	"glutaminase-like protein"	"146370"	"146454"	53.579251263926	-0.0202141868318999	0.0843378116393721	-0.239681187346142	0.810577420219463	0.999727190789638	53.579251263926	0.00722337162329451	0.0904185118301183	0.0798881940997442	0.936326179561161	0.999908174269159
"gene_1124"	7.75524508780593	-0.0840307815790777	0.163393691747402	-0.514284123704022	0.607053359963987	0.950119626108115	"scaffold_1"	"prediction"	"gene"	3184283	3185278	"0"	"+"	"."	"Name=jgi.p|Sepmu1|146371"	"portal_id=Sepmu1"	"expressed protein"	"146371"	"146455"	7.75524508780593	0.0883665494243899	0.165882093528236	0.532706982079101	0.594236432174096	0.999727190789638	7.75524508780593	0.125785394962047	0.174414192600839	0.721187840773471	0.47079395182719	0.999908174269159
"gene_1125"	9.63753120317355	-0.121863799051902	0.13837078398689	-0.88070469459397	0.378477675175691	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3186619	3187199	"0"	"+"	"."	"Name=jgi.p|Sepmu1|138015"	"portal_id=Sepmu1"	"hypothetical protein"	"138015"	"138099"	9.63753120317355	-0.0324958526937949	0.138076912202614	-0.235346026902097	0.813940173854373	0.999727190789638	9.63753120317355	0.140993295338241	0.148923345088797	0.946750794874854	0.343765780382747	0.999908174269159
"gene_1126"	8.61276270737682	0.0101045583561503	0.174547715052841	0.0578899491929262	0.953836289079134	0.996386968777743	"scaffold_1"	"prediction"	"gene"	3186291	3188850	"0"	"-"	"."	"Name=jgi.p|Sepmu1|146372"	"portal_id=Sepmu1"	"Mob1_phocein-domain containing protein"	"146372"	"146456"	8.61276270737682	0.172626376226102	0.168387356895478	1.02517421384109	0.305280993003012	0.999727190789638	8.61276270737682	-0.10368273326634	0.166187511186892	-0.623890041591268	0.532699800744619	0.999908174269159
"gene_1127"	8.91196997185186	-0.131895352786493	0.143157216212416	-0.921332198795954	0.356877015289696	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3189060	3192743	"0"	"+"	"."	"Name=jgi.p|Sepmu1|146373"	"portal_id=Sepmu1"	"arginine-tRNA-protein transferase 1"	"146373"	"146457"	8.91196997185186	-0.20751707566137	0.141909594331431	-1.46231885616354	0.143653853703286	0.999727190789638	8.91196997185186	-0.0902517464061381	0.154796391012637	-0.583035210418892	0.559869597359078	0.999908174269159
"gene_1128"	35.2930313836184	-0.362420850234063	0.151753127083462	-2.38822657034763	0.0169299009786654	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3189060	3192743	"0"	"-"	"."	"Name=jgi.p|Sepmu1|122712"	"portal_id=Sepmu1"	"expressed protein"	"122712"	"122796"	35.2930313836184	-0.0469680163376866	0.148249466310778	-0.316817439593522	0.751382130492015	0.999727190789638	35.2930313836184	-0.0138815811203873	0.156247368958528	-0.0888436151783895	0.929206194818092	0.999908174269159
"gene_1129"	10.8648211133182	-0.0185517014724435	0.462267943153726	-0.0401319229403587	0.967987951468563	0.998289308680012	"scaffold_1"	"prediction"	"gene"	3192924	3194775	"0"	"-"	"."	"Name=jgi.p|Sepmu1|146374"	"portal_id=Sepmu1"	"Carbohydrate Esterase Family 5 protein"	"146374"	"146458"	10.8648211133182	-0.869427399394085	0.334336913088256	-2.60045291249243	0.00931007949641847	0.999727190789638	10.8648211133182	-0.110708701978876	0.323975999148661	-0.341718838030578	0.732562493934602	0.999908174269159
"gene_113"	1.96897701152802	0.0726138012783302	0.257259214443757	0.282259282472486	0.777744704560126	0.973656621861971	"scaffold_1"	"prediction"	"gene"	410857	412357	"0"	"+"	"."	"Name=jgi.p|Sepmu1|55502"	"portal_id=Sepmu1"	"DNA repair family protein"	"55502"	"55586"	1.96897701152802	0.21397321334071	0.278436253817196	0.768481871190493	0.442200956974976	0.999727190789638	1.96897701152802	-0.331041548272287	0.283021840966186	-1.16966785016369	0.242134660905855	0.999908174269159
"gene_1130"	3.68871522332701	-0.212539512954258	0.230198050811109	-0.923289802869179	0.355856200475086	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3195603	3196785	"0"	"-"	"."	"Name=jgi.p|Sepmu1|138020"	"portal_id=Sepmu1"	"NAD(P)-binding protein"	"138020"	"138104"	3.68871522332701	0.015772883015384	0.183010435765363	0.0861857027410524	0.931318795975305	0.999727190789638	3.68871522332701	-0.0921124206151326	0.210638868256441	-0.437300206640833	0.661893645511048	0.999908174269159
"gene_1131"	179.624861126442	0.247418703077014	0.241915045234221	1.02275037436165	0.306425887069095	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3197109	3198840	"0"	"-"	"."	"Name=jgi.p|Sepmu1|146376"	"portal_id=Sepmu1"	"expressed protein"	"146376"	"146460"	179.624861126442	-0.229531835109599	0.226180500377647	-1.01481708072251	0.310193030085426	0.999727190789638	179.624861126442	0.128007186466922	0.229488889401035	0.557792522335263	0.576986069444711	0.999908174269159
"gene_1132"	11.8810785739087	0.0659443716690706	0.148900457326464	0.442875548222714	0.65785575453978	0.958550137100087	"scaffold_1"	"prediction"	"gene"	3198960	3200742	"0"	"-"	"."	"Name=jgi.p|Sepmu1|77462"	"portal_id=Sepmu1"	"hypothetical protein"	"77462"	"77546"	11.8810785739087	0.0162629176691559	0.163291114894117	0.0995946269317913	0.920666159704439	0.999727190789638	11.8810785739087	-0.117452306218891	0.17010596805442	-0.690465523122126	0.489901483958127	0.999908174269159
"gene_1133"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3200358	3200742	"0"	"-"	"."	"Name=jgi.p|Sepmu1|8900"	"portal_id=Sepmu1"	"Cgr1"	"8900"	"8984"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_1134"	7.2518547279209	0.148437128103479	0.189004231504258	0.785364046731064	0.432240154266375	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3201365	3202627	"0"	"+"	"."	"Name=jgi.p|Sepmu1|146378"	"portal_id=Sepmu1"	"mitochondrial ornithine carrier protein AmcA/Ort1"	"146378"	"146462"	7.2518547279209	0.247072937640263	0.218633190898865	1.13007973137324	0.258442629496767	0.999727190789638	7.2518547279209	0.149556667479127	0.236703383276925	0.631831558166437	0.527496949847064	0.999908174269159
"gene_1135"	15.2616789615349	0.0889953174313425	0.121699744221889	0.731269551964559	0.464614524538447	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3202681	3203520	"0"	"-"	"."	"Name=jgi.p|Sepmu1|146379"	"portal_id=Sepmu1"	"ATP-synt_E-domain containing protein"	"146379"	"146463"	15.2616789615349	-0.0854143537706237	0.120067721257093	-0.71138481580517	0.476845805721044	0.999727190789638	15.2616789615349	0.0982517100772738	0.121785209358186	0.806762254587936	0.419803469390053	0.999908174269159
"gene_1136"	19.6010438975479	0.00053999102031875	0.109390259681897	0.00493637204892855	0.996061360951762	0.999801581031413	"scaffold_1"	"prediction"	"gene"	3203657	3207707	"0"	"+"	"."	"Name=jgi.p|Sepmu1|122725"	"portal_id=Sepmu1"	"WD40 repeat-like protein"	"122725"	"122809"	19.6010438975479	0.0807669088946741	0.112344458947543	0.718922051441686	0.472188948696051	0.999727190789638	19.6010438975479	-0.0969900085748827	0.12156920722353	-0.797817233409661	0.424976559071343	0.999908174269159
"gene_1137"	5.28953789435484	0.176467250966251	0.173287566589067	1.01834917784219	0.308512045280951	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3206261	3207538	"0"	"-"	"."	"Name=jgi.p|Sepmu1|32951"	"portal_id=Sepmu1"	"l-allo-threonine aldolase"	"32951"	"33035"	5.28953789435484	-0.155255459696003	0.18329112582493	-0.847042970559823	0.396971170661851	0.999727190789638	5.28953789435484	-0.236188777108466	0.189185646119	-1.24844977382639	0.211866390924774	0.999908174269159
"gene_1138"	11.0206838605918	-0.0711519602436132	0.127733728282366	-0.557033457023395	0.577504570381222	0.948849520636125	"scaffold_1"	"prediction"	"gene"	3208246	3210184	"0"	"-"	"."	"Name=jgi.p|Sepmu1|130095"	"portal_id=Sepmu1"	"expressed protein"	"130095"	"130179"	11.0206838605918	0.00896516673873566	0.150372176160935	0.0596198510098088	0.952458407671582	0.999727190789638	11.0206838605918	-0.119679690502637	0.166303263870566	-0.719647274005297	0.471742197417558	0.999908174269159
"gene_1139"	2.2495511641655	-0.101220587884586	0.26814413145188	-0.377485747446799	0.705812654215456	0.961600438102351	"scaffold_1"	"prediction"	"gene"	3210705	3211043	"0"	"+"	"."	"Name=jgi.p|Sepmu1|113326"	"portal_id=Sepmu1"	"hypothetical protein"	"113326"	"113410"	2.2495511641655	0.0985148235412871	0.233618659809428	0.421690731475172	0.673250770520828	0.999727190789638	2.2495511641655	0.159255454500045	0.277522981663362	0.573846005637197	0.566072013643868	0.999908174269159
"gene_114"	44.9315056532542	0.0181114416530569	0.0936623131350496	0.193369574664918	0.846669541625978	0.982610771977922	"scaffold_1"	"prediction"	"gene"	413202	415650	"0"	"+"	"."	"Name=jgi.p|Sepmu1|121871"	"portal_id=Sepmu1"	"CBFB_NFYA-domain containing protein"	"121871"	"121955"	44.9315056532542	-0.0832229660913694	0.0973076934815522	-0.855255767696796	0.392409568957111	0.999727190789638	44.9315056532542	-0.0267866758317406	0.102922698264823	-0.260260139729505	0.794663117249976	0.999908174269159
"gene_1140"	3.31569137019544	-0.569603485935325	0.22976559602244	-2.4790634272317	0.0131727879168593	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3212236	3212720	"0"	"+"	"."	"Name=jgi.p|Sepmu1|146380"	"portal_id=Sepmu1"	"expressed protein"	"146380"	"146464"	3.31569137019544	-0.35051936275319	0.216871206083656	-1.61625588330975	0.106039000889858	0.999727190789638	3.31569137019544	-0.176695962502407	0.231056548525068	-0.764730381503284	0.444432110974324	0.999908174269159
"gene_1141"	15.1894308934124	-0.104164722668089	0.162419421994362	-0.641331691672348	0.521307203054942	0.938469193872389	"scaffold_1"	"prediction"	"gene"	3212938	3214339	"0"	"+"	"."	"Name=jgi.p|Sepmu1|146381"	"portal_id=Sepmu1"	"hypothetical protein"	"146381"	"146465"	15.1894308934124	-0.155140798470349	0.156167361806043	-0.993426518039229	0.320502143888777	0.999727190789638	15.1894308934124	0.0592899653186326	0.167472730797746	0.354027578318026	0.723318215462298	0.999908174269159
"gene_1142"	14.0979803582494	-0.00327963223889904	0.136776684718822	-0.0239780065267786	0.98087015191212	0.999438645033072	"scaffold_1"	"prediction"	"gene"	3214450	3217971	"0"	"-"	"."	"Name=jgi.p|Sepmu1|146382"	"portal_id=Sepmu1"	"Secretory pathway Sec39"	"146382"	"146466"	14.0979803582494	-0.170417824987683	0.129561610408356	-1.31534197861972	0.188394995889911	0.999727190789638	14.0979803582494	0.156493621652309	0.13854295362949	1.12956752799443	0.258658500215408	0.999908174269159
"gene_1143"	16.7603014571528	0.0831118637941278	0.130696300286347	0.635915964048219	0.524831196931062	0.939018301830037	"scaffold_1"	"prediction"	"gene"	3218051	3220183	"0"	"-"	"."	"Name=jgi.p|Sepmu1|122732"	"portal_id=Sepmu1"	"mitochondrial 2-methylisocitrate lyase"	"122732"	"122816"	16.7603014571528	-0.18309291906639	0.115340927234317	-1.58740633924706	0.112420644484769	0.999727190789638	16.7603014571528	0.00814342631654842	0.117787655234541	0.0691365007676998	0.944880967114149	0.999908174269159
"gene_1144"	13.8413112012856	0.208696748924145	0.165953125709435	1.25756443593325	0.208549321945247	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3220354	3222047	"0"	"+"	"."	"Name=jgi.p|Sepmu1|146384"	"portal_id=Sepmu1"	"citrate synthase"	"146384"	"146468"	13.8413112012856	-0.336706447188579	0.132235229482656	-2.54626886122463	0.0108881291435847	0.999727190789638	13.8413112012856	0.125343178170194	0.13628571727409	0.919708834331564	0.357724934808616	0.999908174269159
"gene_1145"	1.16777802982752	0.183571505333487	0.374567505526606	0.490089243260445	0.624070749476553	0.953151638715457	"scaffold_1"	"prediction"	"gene"	3222934	3223670	"0"	"+"	"."	"Name=jgi.p|Sepmu1|104602"	"portal_id=Sepmu1"	"expressed protein"	"104602"	"104686"	1.16777802982752	-0.0967122758668968	0.3459374794596	-0.279565764362896	0.779810676177344	0.999727190789638	1.16777802982752	0.0502191622962698	0.36929082850359	0.135988111320727	0.89183067944569	0.999908174269159
"gene_1146"	3.32253725821057	0.0667994904396082	0.223180008954809	0.299307678821422	0.764705296148228	0.971314705356328	"scaffold_1"	"prediction"	"gene"	3223847	3224700	"0"	"-"	"."	"Name=jgi.p|Sepmu1|146385"	"portal_id=Sepmu1"	"expressed protein"	"146385"	"146469"	3.32253725821057	-0.150885177787638	0.199795905299387	-0.755196547004012	0.450131060200366	0.999727190789638	3.32253725821057	-0.115512241245133	0.221415453746347	-0.521699092320195	0.601879856760611	0.999908174269159
"gene_1147"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3225883	3229468	"0"	"+"	"."	"Name=jgi.p|Sepmu1|122735"	"portal_id=Sepmu1"	"Eukaryotic translation initiation factor 4E (eIF-4E)"	"122735"	"122819"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_1148"	1.07637453790412	0.280069999515431	0.404218935913117	0.69286709412255	0.488392961771146	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3225883	3229468	"0"	"+"	"."	"Name=jgi.p|Sepmu1|146386"	"portal_id=Sepmu1"	"expressed protein"	"146386"	"146470"	1.07637453790412	0.0888193123818687	0.370626713779745	0.239646277722582	0.810604485502364	0.999727190789638	1.07637453790412	0.0146635605943573	0.377990258227244	0.0387934881261986	0.969055036650652	0.999908174269159
"gene_1149"	17.1014612947678	0.0782348933783351	0.115285482001422	0.678618782002142	0.497379439111044	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3229593	3230984	"0"	"+"	"."	"Name=jgi.p|Sepmu1|130104"	"portal_id=Sepmu1"	"expressed protein"	"130104"	"130188"	17.1014612947678	-0.124604945770041	0.121782971520727	-1.02317215793042	0.306226454519089	0.999727190789638	17.1014612947678	-0.00609848524437058	0.132454857586619	-0.046041990120162	0.963276782102467	0.999908174269159
"gene_115"	10.2142944773155	-0.0985997467767374	0.132869181142091	-0.742081391103737	0.458038023840272	0.93667218237538	"scaffold_1"	"prediction"	"gene"	415888	418609	"0"	"+"	"."	"Name=jgi.p|Sepmu1|145595"	"portal_id=Sepmu1"	"Ribosomal_L37-domain containing protein"	"145595"	"145679"	10.2142944773155	0.00578749358284845	0.132610571686184	0.0436427768107677	0.965189153199465	0.999727190789638	10.2142944773155	0.132205815038006	0.146315715028196	0.903565382655777	0.366225904197338	0.999908174269159
"gene_1150"	4.74869976276001	0.0311656861807391	0.159711654537592	0.195137206930654	0.845285535504458	0.982610771977922	"scaffold_1"	"prediction"	"gene"	3231109	3232878	"0"	"-"	"."	"Name=jgi.p|Sepmu1|146388"	"portal_id=Sepmu1"	"hypothetical protein"	"146388"	"146472"	4.74869976276001	0.104094282873981	0.18236359824452	0.570806256709233	0.568130981282257	0.999727190789638	4.74869976276001	0.106279443533285	0.207262234269236	0.512777660184957	0.608106858382248	0.999908174269159
"gene_1151"	11.2525100865395	-0.00204711867228215	0.132768662486215	-0.0154186886720705	0.98769815379453	0.999518336344852	"scaffold_1"	"prediction"	"gene"	3232962	3234863	"0"	"-"	"."	"Name=jgi.p|Sepmu1|146389"	"portal_id=Sepmu1"	"FAD/NAD(P)-binding domain-containing protein"	"146389"	"146473"	11.2525100865395	0.0209129455546966	0.132409369392617	0.15794158412375	0.87450282989434	0.999727190789638	11.2525100865395	0.131754981081326	0.152791976508	0.862316098610239	0.388513596233325	0.999908174269159
"gene_1152"	10.3051510020404	-0.217828130708424	0.177326193366212	-1.22840357971576	0.219295504752162	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3235275	3236413	"0"	"-"	"."	"Name=jgi.p|Sepmu1|146390"	"portal_id=Sepmu1"	"peroxiredoxin-2D"	"146390"	"146474"	10.3051510020404	-0.330432381527648	0.137694394012119	-2.39975188458699	0.0164061880147265	0.999727190789638	10.3051510020404	-0.00210779722141673	0.151883399889729	-0.0138777326748482	0.988927526771568	0.999908174269159
"gene_1153"	3.10096412012177	0.27970188120241	0.199453657751292	1.4023401944886	0.160813683050796	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3236804	3238808	"0"	"-"	"."	"Name=jgi.p|Sepmu1|146391"	"portal_id=Sepmu1"	"expressed protein"	"146391"	"146475"	3.10096412012177	-0.345450392366289	0.248525171016326	-1.39000162821977	0.164528382928077	0.999727190789638	3.10096412012177	0.184916107231031	0.2580279091211	0.716651574090941	0.47358911313343	0.999908174269159
"gene_1154"	3.89535286977459	0.00856530138390149	0.197847688733224	0.0432924005266035	0.965468449045819	0.997426895046028	"scaffold_1"	"prediction"	"gene"	3238976	3241643	"0"	"+"	"."	"Name=jgi.p|Sepmu1|130108"	"portal_id=Sepmu1"	"expressed protein"	"130108"	"130192"	3.89535286977459	-0.0714772464285684	0.195437565664725	-0.365729311995158	0.714567071402049	0.999727190789638	3.89535286977459	-0.132338033561049	0.211500241674479	-0.625711027624882	0.531504498783976	0.999908174269159
"gene_1155"	17.6376978882072	-0.126634298702455	0.12034286918416	-1.05227920491631	0.29267146954264	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3239021	3241643	"0"	"-"	"."	"Name=jgi.p|Sepmu1|77499"	"portal_id=Sepmu1"	"hypothetical protein"	"77499"	"77583"	17.6376978882072	-0.233883663864976	0.130866429304064	-1.7871937448645	0.0739061799582337	0.999727190789638	17.6376978882072	-0.113411016718409	0.149947103742393	-0.756340161883	0.449445274497644	0.999908174269159
"gene_1156"	1.1329041917359	0.399929239183308	0.390121618371665	1.02513990599285	0.305297178397947	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3244132	3244770	"0"	"-"	"."	"Name=jgi.p|Sepmu1|130110"	"portal_id=Sepmu1"	"hypothetical protein"	"130110"	"130194"	1.1329041917359	0.0736757411992504	0.355680827365812	0.207140041100602	0.835900491891831	0.999727190789638	1.1329041917359	-0.0321171693783	0.375284259554199	-0.0855809124967087	0.931799572403265	0.999908174269159
"gene_1157"	140.181536054814	0.0340450185860682	0.130190806315177	0.261500942729006	0.793706222612771	0.97526366186317	"scaffold_1"	"prediction"	"gene"	3244132	3249708	"0"	"+"	"."	"Name=jgi.p|Sepmu1|146392"	"portal_id=Sepmu1"	"expressed protein"	"146392"	"146476"	140.181536054814	-0.105537047960754	0.124228954687444	-0.849536633599484	0.395582754687835	0.999727190789638	140.181536054814	0.0170820588746889	0.131489521666318	0.129911940192757	0.896636097441389	0.999908174269159
"gene_1158"	15.1737959943815	-0.0155999263650914	0.1348685193215	-0.115667662428355	0.90791593583012	0.993986291357603	"scaffold_1"	"prediction"	"gene"	3249905	3253345	"0"	"+"	"."	"Name=jgi.p|Sepmu1|160629"	"portal_id=Sepmu1"	"major facilitator superfamily"	"160629"	"160713"	15.1737959943815	0.00861659031161558	0.126587721967174	0.0680681362908957	0.945731395063562	0.999727190789638	15.1737959943815	-0.0807860083622325	0.134589825995144	-0.600238597270699	0.548347233921571	0.999908174269159
"gene_1159"	28.1816127931299	-0.0223329848793596	0.101331567818063	-0.220395138062579	0.825563431593362	0.980818587805263	"scaffold_1"	"prediction"	"gene"	3254767	3255957	"0"	"-"	"."	"Name=jgi.p|Sepmu1|77504"	"portal_id=Sepmu1"	"Cytochrome b5"	"77504"	"77588"	28.1816127931299	-0.0306906616838611	0.0907770251649684	-0.338088427419683	0.735296551188984	0.999727190789638	28.1816127931299	-0.0231405386099149	0.0963704172452298	-0.240120768088304	0.810236634526222	0.999908174269159
"gene_116"	1.12734747536932	0.388486941210629	0.384290818227338	1.01091913411475	0.312055135267254	0.93667218237538	"scaffold_1"	"prediction"	"gene"	417564	418609	"0"	"-"	"."	"Name=jgi.p|Sepmu1|145596"	"portal_id=Sepmu1"	"hypothetical protein"	"145596"	"145680"	1.12734747536932	0.167674557844189	0.361814956438423	0.463426275947012	0.643058847992061	0.999727190789638	1.12734747536932	0.0147068264129815	0.378485449649664	0.0388570456977792	0.969004363252545	0.999908174269159
"gene_1160"	54.2343453051819	0.0492342002320715	0.0976520082333308	0.504180109787714	0.614134816306425	0.950574689971035	"scaffold_1"	"prediction"	"gene"	3256515	3259961	"0"	"-"	"."	"Name=jgi.p|Sepmu1|57661"	"portal_id=Sepmu1"	"Pkinase-domain containing protein"	"57661"	"57745"	54.2343453051819	0.0103236213749111	0.0949671272663933	0.108707314542139	0.913434640075754	0.999727190789638	54.2343453051819	-0.0351643867210896	0.099650719697708	-0.352876394949894	0.724181107993192	0.999908174269159
"gene_1161"	10.8537368684444	0.12850791255435	0.123959948059665	1.03668898354568	0.299880827794521	0.93667218237538	"scaffold_1"	"prediction"	"gene"	3260037	3262705	"0"	"+"	"."	"Name=jgi.p|Sepmu1|113345"	"portal_id=Sepmu1"	"hypothetical protein"	"113345"	"113429"	10.8537368684444	-0.195136179999816	0.146605306366249	-1.33103081216124	0.183178872664157	0.999727190789638	10.8537368684444	0.220637851526891	0.162208295105872	1.36021312216421	0.173762491248189	0.999908174269159
"gene_1162"	8.5196327419117	-0.0135958093160736	0.129183147154171	-0.105244450344967	0.916181840273107	0.994162264486937	"scaffold_1"	"prediction"	"gene"	3262761	3264008	"0"	"-"	"."	"Name=jgi.p|Sepmu1|35558"	"portal_id=Sepmu1"	"hypothetical protein"	"35558"	"35642"	8.5196327419117	0.178000494143537	0.155666669383195	1.14347210516443	0.252842629976304	0.999727190789638	8.5196327419117	0.141005439441158	0.170593185734569	0.826559623902872	0.408486710334462	0.999908174269159
